id,name,price,units_sold,clicks,impressions,category,description,stock,image,sub_category,conversion_rate,rating,total_rating,rating_count,discounted_price,offer,brand
312,"Milton Pro Cook Kitchen Pride Plus Granito I Set of 7 Non Stick Cookware | Non Induction I Cooking Pan, Kadhai with Lid, Tawa, Nylon Laddle & Spatula I Peach Metallic",5999.0,0,0,0,Kitchen Appliances,"7 - Pieces Kitchen Pride Plus Non Induction Set (Fry Pan, Kadhai, Tawa, Glass Lid, Spatula and Ladle)",available,Screenshot_2025-07-19_095037.png,non stick,0.0,1.0,0,0,2999.5,50,Pigeon 
313,"Pigeon Favourite 7 Piece Gift Set Non-Stick Coated Comes with Fry Pan, Kadhai, Lid, Sauce Pan, Spatula, Tadka Pan and a Tawa - Gas Stove Compatible (Red)",5845.0,0,0,0,Kitchen Appliances,Heat Resistant Bakelite Handles For Easy Grip 7 Piece Forged Gift Set Pure Coat Technology 5 Layer Teflon Coating from Dupont USA Chemical Pfoa Free And Scratch Resistant,available,Screenshot_2025-07-19_095547.png,non stick,0.0,1.0,0,0,3214.75,45,Pigeon 
314,"Pigeon by Stovekraft Favourite Outer Lid Non Induction Aluminium Pressure Cooker, 3 Litres, Silver",629.0,0,0,0,Kitchen Appliances,"omes with four level of safety;Strong, sturdy and durable
Ergonomic Bakelite handle for ease of use;Colour: Silver, Material: Aluminium
Package Contents: 1-Piece pressure cooker (3 litres);Warranty Informtion: 5 years on product3; Certification: ISI Certified
Control Method: Touch; Size Name: 3l; Operation Mode: Manual
For any product releated issue contact brand customer support for faster resolution",available,Screenshot_2025-07-19_095658.png,non stick,0.0,1.0,0,0,597.55,5,Pigeon 
315,"Pigeon Favourite 7 Piece Gift Set Non-Stick Coated Comes with Fry Pan, Kadhai, Lid, Sauce Pan, Spatula, Tadka Pan and a Tawa - Gas Stove Compatible (Red)",2999.0,0,1,0,Kitchen Appliances,"Heat Resistant Bakelite Handles For Easy Grip
7 Piece Forged Gift Set
Pure Coat Technology
5 Layer Teflon Coating from Dupont USA
Chemical Pfoa Free And Scratch Resistant",available,Screenshot_2025-07-19_095903.png,non stick,0.0,1.0,0,0,1229.59,59,Pigeon 
316,"Pigeon Mio Nonstick Aluminium Cookware Gift Set, Includes Nonstick Flat Tawa, Nonstick Fry Pan, Kitchen Tool Set, Nonstick Kadai with Glass Lid, 8 Pieces Kitchen Set (Black)",1999.0,0,0,0,Kitchen Appliances,PG RC NONSTICK MIO GIFT SET 8 PCS- BLACK,available,Screenshot_2025-07-19_102418.png,non stick,0.0,1.0,0,0,1399.3,30,Pigeon 
317,"Milton Divine Jr. Inner Stainless Steel Serving Casserole Gift Set of 3 (430 ml, 830 ml, 1400 ml), PU Insulated Kitchen Hot Pot, Keeps Food hot & Fresh for Roti, Biryani, Orange",999.0,0,0,0,Kitchen Appliances,"Inner Stainless Steel Construction with PU Insulation: This casserole features a durable, rust-resistant stainless steel inner surface and advanced PU insulation for excellent thermal retention, keeping your food hot or cold for extended periods. It is also BPA-free, ensuring a safe and healthy choice for your kitchen.",available,Screenshot_2025-07-19_105141.png,Casserole,0.0,1.0,0,0,419.58,58,Milton
318,"MILTON Pearl Inner Stainless Steel Jr. Casserole Set of 3 (455 ml, 860 ml, 1270 ml), Blue",3999.0,0,0,0,Kitchen Appliances,"Color: Blue; Material: Inner Steel; Outer Plastic; Package Content: 3 - Pieces Pearl Inner Steel Jr. Casserole Set (455 ml, 860 ml, 1270 ml));
Made from durable quality steel, the functional and leak proof lid of the casseroles with an integrated side-handles allow easy grip which can be opened or shut with a simple motion and trap the heat effectively inside the casserole
Double walled Inner stainless-steel casserole keeps food hot and fresh for hours. The Exclusive metallized foil, unique design and elegant shape enhances your dining décorum and thus makes it a must-have casserole for your home.
It is made from food grade virgin plastic. The perfect serving casserole for any special occasions or household like birthday or anniversary parties, holiday, picnic.
Enhance the look of your dining table with its exclusive shape and design. It can be used for Salads, chapatti, Roti and it can also be used as a curd maker, as Icepacks to store ice-cream, custard.",available,Screenshot_2025-07-19_110009.png,Casserole,0.0,1.0,0,0,2199.45,45,Milton
319,"MILTON Microwow One Touch Jr. Gift Set Inner Stainless Steel Casserole with One Touch Lid, Set of 3 (400,750,1340 ml), Stone Blue, BPA Free, Food Grade, Hot and Cold, Microwave & Dishwasher Safe",1955.0,0,7,0,Kitchen Appliances,"Colour: Stone Blue; Material: Inner - Stainless Steel Outer - Plastic; Package Contents: 3 - Pieces Microwow One Touch Casserole (Jr. Gift Set); Product Dimension in cms (L x W x H): 23.5 X 23.5 X 37
Made from durable quality steel, the functional and leak proof lid of the casseroles with an easy grip which can be opened or shut with a simple motion and trap the heat effectively inside the casserole. Double walled Inner stainless-steel casserole keeps food hot and fresh for hours. The Exclusive metallized foil, unique design and elegant shape enhances your dining décorum and thus makes it a must-have casserole for your home.
Casserole makes mealtimes fun and exciting. Integrated side handles allow easy to carry from kitchen to dining table with an eye-catching design featuring inner stainless steel
The perfect serving casserole for any special occasions or household like birthday or anniversary parties, holiday, picnic will keep your Soup, Salads, chapati, Roti or any beverages hot and fresh for long hours. Microwave safe insulated casserole. One touch opening system enhance the look of your dining table with its exclusive shape and design. Detachable Lid for easy cleaning.
This Product Is Under 1 Year Warranty From The Date Of Retail Purchase Against Any Manufacturing Defects In Material And Workmanship. The Warranty Does Not Cover Damages Resulting From Accidents, Mishandling Or Tampering With The Mechanism. Warranty Valid Against Producing Original Bill Endorsed By Seller.",available,Screenshot_2025-07-19_111213.png,Casserole,0.0,1.0,0,0,1368.5,30,Milton
320,"MILTON Aspire 1000 Serving Casserole, Double Walled Inner Stainless Steel, PU Insulated Kitchen Hot Pot, Keeps Food hot & Fresh for Roti, Biryani, 725 ml, Cherry Pink",335.0,0,0,0,Kitchen Appliances,"Color: Cherry Pink; Material: Stainless Steel; Package Contents: 1 - Piece Aspire Casserole (725 ml); Dimension in CM (L x W x H): 17.8 x 9 x 17.8
Inner Stainless Steel Construction with Double-Walled PU Insulation: This casserole features a durable, rust-resistant stainless steel inner surface with advanced double-walled PU insulation for exceptional thermal retention, keeping food hot or cold for extended periods. Its double-walled design prevents heat transfer and condensation, while being BPA-free for a safe and healthy kitchen choice.
Odourless Performance: The casserole is designed with high-quality stainless steel that does not absorb or retain Odors. This ensures that your food retains its original flavour and aroma, and it won't pick up or transfer unwanted smells from previous dishes. This feature makes it ideal for preparing and serving a variety of foods without compromising taste or freshness.
Easy Portability : This casserole combines elegant and functional design, featuring an eye-catching finish that enhances any table setting. Its sophisticated appearance and sleek lines make mealtimes both stylish and enjoyable, while its practical design ensures easy portability from kitchen to dining table.
Formal Dining: Ideal for daily use to keep rotis, biryani, rice, gravy, and pasta warm. Its elegant design also makes it suitable for special occasions, holiday meals, and dinner parties. Additionally, it is useful for picnics, barbecues, and outdoor gatherings.",available,Screenshot_2025-07-19_112655.png,Casserole,0.0,1.0,0,0,251.25,25,Milton
321,"Milton Oyster Casserole (Jr. Set of 3, Black)",1499.0,0,1,0,Kitchen Appliances,"Color: Black; Material: Inner Steel; Outer Plastic; Package Content: 3 - pieces of Oyster Reg. Casserole (1000, 1500, 2000);Dimension in cms (L x W x H):26.7 x 26.7 x 35.5",available,Screenshot_2025-07-19_112922.png,Casserole,0.0,1.0,0,0,1409.06,6,Milton
322,"MILTON Fiesta Inner Stainless Steel Serving Casserole Jr Set of 3 (450 ml, 830 ml, 1370ml), PU Insulated Kitchen Hot Pot, Keeps Food hot & Fresh for Roti, Biryani, 1380 ml, Rose-Gold",1538.0,0,0,0,Kitchen Appliances,"Colour :Grey-Silver, Material: Inner Stainless Steel; Package Contents: 3 - Pieces Fiesta Junior Casserole Set (450 ml, 830 ml, 1370 ml), Dimension in CM (L x W x H): 26.1 X 21.9 X 28
Inner Stainless Steel Construction with PU Insulation: This casserole features a durable, rust-resistant stainless steel inner surface and advanced PU insulation for excellent thermal retention, keeping your food hot or cold for extended periods. It is also BPA-free, ensuring a safe and healthy choice for your kitchen.
Odourless Performance: The casserole is designed with high-quality stainless steel that does not absorb or retain Odors. This ensures that your food retains its original flavour and aroma, and it won't pick up or transfer unwanted smells from previous dishes. This feature makes it ideal for preparing and serving a variety of foods without compromising taste or freshness.
Easy Portability : This casserole combines elegant and functional design, featuring an eye-catching finish that enhances any table setting. Its sophisticated appearance and sleek lines make mealtimes both stylish and enjoyable, while its practical design ensures easy portability from kitchen to dining table.
Formal Dining: Ideal for daily use to keep rotis, biryani, rice, gravy, and pasta warm. Its elegant design also makes it suitable for special occasions, holiday meals, and dinner parties. Additionally, it is useful for picnics, barbecues, and outdoor gatherings.",available,Screenshot_2025-07-19_113952.png,Casserole,0.0,1.0,0,0,1461.1,5,Milton
323,"Samsung Galaxy S24 FE 5G AI Smartphone (Graphite, 8GB RAM, 128GB Storage)",59999.0,0,0,0,Electronics,"Experience life boosting AI with Galaxy AI's quick and clever assistance
Large 6.7"" FHD+ Dynamic AMOLED 2X display for an immersive viewing experience
Capture stunning low-light portraits with powerful 50MP camera with ProVisual Engine
With Galaxy AI's Photo Assist, transform images into stunning works of art
Enjoy hyper-realistic gaming experience with enhanced vapour chamber and up to 28 hours of video playback with massive 4700 mAh battery",available,Screenshot_2025-07-19_114459.png,mobail/phone,0.0,1.0,0,0,44999.25,25,Samsung 
324,"Samsung Original 25W Type-C Travel Adaptor Without Cable, Black",1999.0,0,16,0,Mobile Accessory,"POWERFULLY REFINED - 25W Super Fast Charging with Type C support
COMPACT YET POWERFUL - Compact design powered with GaN Tech
LOW STANDBY - Standby power consumption minimized to 5mW
SAFETY FIRST - Stay safe from overcurrent, short circuits and high temperature, low leakages and more
PDO : 9 V / PPS : 3.3-5.9 V or 3.3-11.0 V",available,Screenshot_2025-07-19_114609.png,charger,0.0,1.0,0,0,899.55,55,Samsung 
325,"Samsung Galaxy S24 5G AI Smartphone (Onyx Black, 8GB, 256GB Storage)",72999.0,0,0,0,Electronics,"Easy to grip. Satisfying to hold. With their unified design and satin finish, Galaxy S24 feels as smooth as it looks.
They're the upgrades you've waited for. More screen. More battery. More processing power. There's so much more to love about Galaxy S24.
A true pixel powerhouse that will not disappoint. Ever. Snap high-res pics for that will no doubt withstand the test of time for years to come.
Search like never before with Circle to Search. Simply trace an object to get Google Search results. It's a new visual way to find what you're looking for.
Get quick language translation on your next phone call. That's right, AI helps you communicate outside your own language while you talk on the phone. And get this, it even works on messaging.",available,Screenshot_2025-07-19_114745.png,mobail/phone,0.0,1.0,0,0,47449.35,35,Samsung 
326,Original 44W Flash Charger Compatible for Vivo V25 5g/v23 5g/v23 E 5g/v23pro 5g/y35/y75/y73/v25/v23/v325e/v21/v21 Pro Fast Charging for Your Devices Vivo Only Adapter (White),1999.0,0,1,0,Mobile Accessory,"Rapid Charging: This wall charger boasts 44 Watt Super fast charge capability, utilising Power Delivery (PD) technology to provide the most efficient charge possible.
Versatile Compatibility: Compatible with a wide range of devices that support PD fast charging, ensuring a speedy top-up for your gadgets.
Compact Design: The sleek and portable form factor allows you to carry this charger effortlessly, making it an ideal travel companion.
Safety Features: Equipped with advanced safety measures to protect against overheating, overcurrent, and overcharging, ensuring a secure charging experience.
High-Quality Construction: Crafted with premium materials for durability and long-lasting performance, this charger is built to withstand the rigours of daily use.",available,Screenshot_2025-07-19_114926.png,charger,0.0,1.0,0,0,1099.45,45,Samsung 
327,44W Ultra Fast Charging Adapter Compatible for Vivo | V25E | 21E 5G | V21 | V21 Pro | Y73 | 21 5G | V20 Pro | V20 | V19 (Cable Included) | 44 WATT | Fast Charging,1399.0,0,1,0,Mobile Accessory,"▶44 WATT VIVO FLASH CHARGER: Charge your Vivo and Iqoo devices with remarkable speed, thanks to the 44W Flash Charging technology. Using Highly Efficient Components and an Advanced Chipset, Our FLASH charging Technology Is Compatible With Vivo and Iqoo, With a Maximum output Power of 44Watt, Designed to deliver a quick power boost, this cable ensures that your Vivo and Iqoo devices are charged up in no time, helping you stay connected and productive throughout the day.
▶ INDIAN CONNECTORS: It has Indian sockets, the wall charger lets you plug in without the need for an adapter And Over-current, ★ Short-circuit and Over-temperature protect your device.★[ Triple Lays Protection ] ★ - Built-in 3 layers anti-interference films, ensure this USB-C line works well when you use it.
▶ BUILT-IN HIGH-TECH SMART CHIP AND 56 PULL-UP RESISTOR: Adjust Voltage & Current output to Match Connected Samsung Phone Devices and Design With Over-Voltage, Over-Current, Over-Heating, and Short-Circuit Protection. The USB C cable's built-in E-Mark chipset can automatically identify the current charge required for your Samsung phone. It can intelligently recognize the battery type and status and will automatically stop charging when fully charged for safety charging and a long lifespan
▶Broad Compatibility with USB-C Devices – While optimized for Vivo smartphones, this 44W charger is also compatible with other USB-C-enabled devices, including tablets, smartwatches, and accessories. Its universal charging capabilities make it a reliable choice for users with multiple devices needing fast and safe power delivery.
▶Intelligent Charging with Advanced Safety Protection – Designed with smart power distribution, this charger automatically adjusts voltage and current to match your device’s requirements, preventing overheating, overcharging, and short circuits. This ensures a safe, stable, and efficient charging experience while prolonging your battery’s lifespan.
▶LIGHTWEIGHT & PORTABLE DESIGN: Our charger's sleek and portable design ensures maximum convenience, fitting perfectly into your pocket or bag. It is very convenient for business travelers to carry. The charger can be transported in a handbag, backpack, or carry-on luggage without taking up too much space. Travel light and enjoy the freedom of fast charging wherever you are, whether at home, at the office, or on your travels. Ensuring you always have a reliable charger on hand.
▶COMATIBILITY: Vivo V40, V40 Pro, V40e, Y300 5G, Y28E,Y28S,T3 Lite,Y58,Y200 Pro,V30E,Y18I,Y18,Y18E,V30,V30 Pro,V29,Iqoo Z9X,T2 Pro,Iqoo 9,Neo 7 Pro, Vivo V23/V25/V25E/V25 Pro/V27 Pro/V27/V27E/Y200/Y200E/T2X/T2 Pro, T3 Ultra, T3 Pro, T3 Lite, T3X, T3, T2, Y29, Y300, Y18T, Y300+ Iqoo 13, 12, Neo9 Pro, Z9s, Z9s, Z6/Z6 44W/Z6 Lite 5G/T1/Neo 6/Z7/Z7 Pro/V23/V23E/V23 Pro/V25/V25E/V25/V26/Y35/Y73/V215G/T1/T2/Z6x/ Z7S/Z9X/Z9 5G /Y200/V|Y|X Series",available,Screenshot_2025-07-19_115246.png,charger,0.0,1.0,0,0,909.35,35,Samsung 
328,"Samsung Original 25W Type-C Travel Adaptor Without Cable, White",999.0,0,1,0,Mobile Accessory,"POWERFULLY REFINED - 25W Super Fast Charging with Type C support
COMPACT YET POWERFUL - Compact design powered with GaN Tech
LOW STANDBY - Standby power consumption minimized to 5mW
SAFETY FIRST - Stay safe from overcurrent, short circuits and high temperature, low leakages and more",available,Screenshot_2025-07-19_122216.png,charger,0.0,1.0,0,0,749.25,25,Samsung 
